URI,http://purl.org/dc/terms/conformsTo,http://purl.org/dc/terms/source,http://schema.org/about,http://schema.org/author,http://schema.org/description,http://schema.org/hasPart,http://schema.org/headline,http://schema.org/item,http://schema.org/keywords,http://schema.org/license,http://schema.org/name,http://schema.org/url,http://schema.org/version,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/prov#wasDerivedFrom,http://www.w3.org/ns/prov#wasGeneratedBy,http://www.w3.org/ns/prov#wasInfluencedBy
https://cedricdcc.github.io/test-profile-repository/test/data/,,https://open-science.vliz.be/demo-profile-repository,,Kendrick Lemarenostrum,test repo for test profile,https://cedricdcc.github.io/test-profile-repository/test/data/README.md,test file readme,https://cedricdcc.github.io/test-profile-repository/test/data/,correct | profile | test,https://creativecommons.org/licenses/by/4.0/,test profile A,https://cedricdcc.github.io/test-profile-repository/test/data/,1.0.0,http://schema.org/Dataset | http://schema.org/ListItem | http://schema.org/WebPage | http://www.w3.org/ns/dx/prof/Profile,https://open-science.vliz.be/demo-profile-repository,https://github.com/vliz-be-opsci/profile-registry/issues/11,https://open-science.vliz.be/demo-profile-repository
https://cedricdcc.github.io/test-profile-repository/test/data/a-profile.json,https://w3id.org/ro/crate/1.1,https://open-science.vliz.be/demo-profile-repository,https://cedricdcc.github.io/test-profile-repository/test/data/,Kendrick Lemarenostrum,test repo for test profile,,,https://cedricdcc.github.io/test-profile-repository/test/data/a-profile.json,correct | profile | test,https://creativecommons.org/licenses/by/4.0/,test profile A,,1.0.0,http://schema.org/CreativeWork | http://schema.org/ListItem | http://www.w3.org/ns/dx/prof/Profile,https://open-science.vliz.be/demo-profile-repository,https://github.com/vliz-be-opsci/profile-registry/issues/11,https://open-science.vliz.be/demo-profile-repository
https://cedricdcc.github.io/test-profile-repository/test/data/bas-c-profile.json,https://w3id.org/ro/crate/1.1,https://open-science.vliz.be/demo-profile-repository,https://cedricdcc.github.io/test-profile-repository/test/data/,Decruw Cedric,test repo for test profile,,,https://cedricdcc.github.io/test-profile-repository/test/data/bas-c-profile.json,correct | profile | test,https://creativecommons.org/licenses/by/4.0/,test profile,,1.0.0,http://schema.org/CreativeWork | http://schema.org/ListItem | http://www.w3.org/ns/dx/prof/Profile,https://open-science.vliz.be/demo-profile-repository,https://github.com/vliz-be-opsci/profile-registry/issues/11,https://open-science.vliz.be/demo-profile-repository
https://open-science.vliz.be/demo-profile-repository,,https://open-science.vliz.be/demo-profile-repository,,,,,,,,,,,,,https://open-science.vliz.be/demo-profile-repository,https://github.com/vliz-be-opsci/profile-registry/issues/11,
